Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2022,3,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,3,2,    89.4,    51.8,    73.6,    89.4,-,-,-,-,-
Punggol,2022,3,3,    28.6,    12.6,    12.8,    14.2,-,-,-,-,-
Punggol,2022,3,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,3,5,    12.2,     7.8,    10.4,    11.0,-,-,-,-,-
Punggol,2022,3,6,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2022,3,7,     8.8,     5.6,     7.0,     8.0,-,-,-,-,-
Punggol,2022,3,8,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Punggol,2022,3,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,3,10,     2.2,     2.2,     2.2,     2.2,-,-,-,-,-
Punggol,2022,3,11,     8.2,     4.6,     4.6,     7.4,-,-,-,-,-
Punggol,2022,3,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,3,13,    38.0,    25.6,    33.8,    38.0,-,-,-,-,-
Punggol,2022,3,14,    48.6,    41.6,    48.6,    48.6,-,-,-,-,-
Punggol,2022,3,15,    11.6,     8.0,     8.2,    10.2,-,-,-,-,-
Punggol,2022,3,16,     6.6,     6.4,     6.6,     6.6,-,-,-,-,-
Punggol,2022,3,17,     1.8,     1.4,     1.4,     1.4,-,-,-,-,-
Punggol,2022,3,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,3,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,3,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,3,21,     1.4,     0.8,     1.2,     1.4,-,-,-,-,-
Punggol,2022,3,22,    14.6,     9.8,    14.4,    14.6,-,-,-,-,-
Punggol,2022,3,23,     9.0,     8.0,     9.0,     9.0,-,-,-,-,-
Punggol,2022,3,24,    15.2,    12.0,    15.2,    15.2,-,-,-,-,-
Punggol,2022,3,25,     2.0,     1.4,     1.8,     1.8,-,-,-,-,-
Punggol,2022,3,26,     1.8,     1.4,     1.4,     1.4,-,-,-,-,-
Punggol,2022,3,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,3,28,    18.8,    18.2,    18.6,    18.6,-,-,-,-,-
Punggol,2022,3,29,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Punggol,2022,3,30,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2022,3,31,    15.4,    12.6,    15.2,    15.4,-,-,-,-,-
