Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Simei,2021,8,1,    42.4,    28.2,    41.6,    42.4,-,-,-,-,-
Simei,2021,8,2,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Simei,2021,8,3,     2.4,     1.4,     1.8,     2.2,-,-,-,-,-
Simei,2021,8,4,     1.8,     1.4,     1.4,     1.6,-,-,-,-,-
Simei,2021,8,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,8,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,8,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,8,8,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Simei,2021,8,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,8,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,8,11,    16.6,    16.2,    16.6,    16.6,-,-,-,-,-
Simei,2021,8,12,    10.2,     9.6,    10.0,    10.0,-,-,-,-,-
Simei,2021,8,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,8,14,     8.6,     7.4,     7.8,     7.8,-,-,-,-,-
Simei,2021,8,15,    10.0,     4.6,     6.6,     8.8,-,-,-,-,-
Simei,2021,8,16,     0.6,     0.8,     1.6,     3.8,-,-,-,-,-
Simei,2021,8,17,     7.0,     2.2,     2.4,     3.8,-,-,-,-,-
Simei,2021,8,18,     3.0,     1.4,     2.0,     2.4,-,-,-,-,-
Simei,2021,8,19,    44.0,    20.8,    21.2,    23.6,-,-,-,-,-
Simei,2021,8,20,    78.4,    26.4,    41.6,    69.8,-,-,-,-,-
Simei,2021,8,21,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Simei,2021,8,22,    38.8,    24.6,    35.2,    38.0,-,-,-,-,-
Simei,2021,8,23,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Simei,2021,8,24,    23.2,     5.8,     8.0,    11.4,-,-,-,-,-
Simei,2021,8,25,     1.8,     1.4,     1.6,     1.6,-,-,-,-,-
Simei,2021,8,26,     4.0,     2.6,     3.6,     4.0,-,-,-,-,-
Simei,2021,8,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,8,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,8,29,    20.0,    11.0,    11.0,    11.0,-,-,-,-,-
Simei,2021,8,30,    75.8,    18.6,    29.4,    46.2,-,-,-,-,-
Simei,2021,8,31,    15.0,     7.2,     8.2,    10.4,-,-,-,-,-
