Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2021,10,1,    34.6,    14.0,    18.6,    25.0,-,-,-,-,-
Punggol,2021,10,2,     0.8,     0.6,     0.6,     0.6,-,-,-,-,-
Punggol,2021,10,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,5,     6.6,     6.4,     6.4,     6.4,-,-,-,-,-
Punggol,2021,10,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,10,    19.0,     8.6,     8.6,    10.2,-,-,-,-,-
Punggol,2021,10,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,12,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2021,10,13,    10.8,    10.8,    10.8,    10.8,-,-,-,-,-
Punggol,2021,10,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,17,    19.8,    18.2,    18.4,    18.4,-,-,-,-,-
Punggol,2021,10,18,     2.6,     1.4,     1.6,     1.8,-,-,-,-,-
Punggol,2021,10,19,     5.0,     5.0,     5.0,     5.0,-,-,-,-,-
Punggol,2021,10,20,    51.2,    23.8,    26.8,    45.0,-,-,-,-,-
Punggol,2021,10,21,     2.8,     2.2,     2.4,     2.6,-,-,-,-,-
Punggol,2021,10,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,23,     2.0,     2.0,     2.0,     2.0,-,-,-,-,-
Punggol,2021,10,24,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Punggol,2021,10,25,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Punggol,2021,10,26,     3.8,     3.6,     3.8,     3.8,-,-,-,-,-
Punggol,2021,10,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,10,30,     0.8,     0.4,     0.4,     0.8,-,-,-,-,-
Punggol,2021,10,31,     7.6,     6.4,     7.0,     7.0,-,-,-,-,-
