Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2022,6,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,6,2,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Punggol,2022,6,3,    12.8,     9.4,    11.8,    12.4,-,-,-,-,-
Punggol,2022,6,4,     9.2,     6.4,     7.4,     9.0,-,-,-,-,-
Punggol,2022,6,5,     2.8,     2.6,     2.8,     2.8,-,-,-,-,-
Punggol,2022,6,6,     0.8,     0.8,     0.8,     0.8,-,-,-,-,-
Punggol,2022,6,7,     1.4,     0.8,     1.2,     1.4,-,-,-,-,-
Punggol,2022,6,8,    11.2,     7.6,     9.6,    10.4,-,-,-,-,-
Punggol,2022,6,9,     1.2,     1.0,     1.2,     1.2,-,-,-,-,-
Punggol,2022,6,10,     4.4,     4.4,     4.4,     4.4,-,-,-,-,-
Punggol,2022,6,11,    16.8,     9.4,    11.0,    11.6,-,-,-,-,-
Punggol,2022,6,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,6,13,    16.8,     8.4,    15.4,    16.0,-,-,-,-,-
Punggol,2022,6,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,6,15,     7.6,     7.2,     7.2,     7.2,-,-,-,-,-
Punggol,2022,6,16,     2.2,     0.8,     1.2,     1.2,-,-,-,-,-
Punggol,2022,6,17,     0.0,     0.0,     0.4,     0.8,-,-,-,-,-
Punggol,2022,6,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,6,19,    27.0,    23.0,    27.0,    27.0,-,-,-,-,-
Punggol,2022,6,20,     3.8,     0.8,     1.4,     2.4,-,-,-,-,-
Punggol,2022,6,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,6,22,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Punggol,2022,6,23,    19.0,    16.2,    17.2,    17.4,-,-,-,-,-
Punggol,2022,6,24,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2022,6,25,     4.4,     4.2,     4.4,     4.4,-,-,-,-,-
Punggol,2022,6,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,6,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,6,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,6,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,6,30,     7.2,     3.0,     4.2,     7.0,-,-,-,-,-
