Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Simei,2021,10,1,    61.8,    26.2,    36.0,    53.4,-,-,-,-,-
Simei,2021,10,2,     3.2,     3.0,     3.2,     3.2,-,-,-,-,-
Simei,2021,10,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,5,     6.6,     6.6,     6.6,     6.6,-,-,-,-,-
Simei,2021,10,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,7,     5.2,     5.2,     5.2,     5.2,-,-,-,-,-
Simei,2021,10,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,10,    66.4,    46.8,    62.8,    65.0,-,-,-,-,-
Simei,2021,10,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,13,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Simei,2021,10,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,17,     6.0,     2.6,     2.6,     2.8,-,-,-,-,-
Simei,2021,10,18,     0.6,     0.4,     0.4,     0.6,-,-,-,-,-
Simei,2021,10,19,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,20,    29.0,    14.6,    20.2,    22.0,-,-,-,-,-
Simei,2021,10,21,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Simei,2021,10,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,23,    11.0,    10.4,    11.0,    11.0,-,-,-,-,-
Simei,2021,10,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,25,    16.8,    11.8,    12.0,    14.0,-,-,-,-,-
Simei,2021,10,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,10,30,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Simei,2021,10,31,    10.0,     4.8,     6.2,     6.4,-,-,-,-,-
