Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2021,9,1,     2.6,     2.2,     2.2,     2.2,-,-,-,-,-
Punggol,2021,9,2,   110.6,    39.6,    71.6,    95.4,-,-,-,-,-
Punggol,2021,9,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,4,     5.0,     3.2,     4.8,     5.0,-,-,-,-,-
Punggol,2021,9,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,6,     1.4,     1.2,     1.4,     1.4,-,-,-,-,-
Punggol,2021,9,7,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Punggol,2021,9,8,     2.0,     1.8,     2.0,     2.0,-,-,-,-,-
Punggol,2021,9,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,10,    10.4,     8.2,    10.2,    10.4,-,-,-,-,-
Punggol,2021,9,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,13,     4.2,     3.0,     3.8,     3.8,-,-,-,-,-
Punggol,2021,9,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,19,     5.0,     3.6,     3.6,     3.8,-,-,-,-,-
Punggol,2021,9,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,9,21,     8.4,     8.4,     8.4,     8.4,-,-,-,-,-
Punggol,2021,9,22,     2.8,     2.6,     2.6,     2.6,-,-,-,-,-
Punggol,2021,9,23,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Punggol,2021,9,24,    11.6,     7.2,    11.6,    11.6,-,-,-,-,-
Punggol,2021,9,25,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Punggol,2021,9,26,    12.4,     6.0,     6.0,     8.2,-,-,-,-,-
Punggol,2021,9,27,    20.0,     7.6,    15.0,    18.6,-,-,-,-,-
Punggol,2021,9,28,     9.4,     9.2,     9.4,     9.4,-,-,-,-,-
Punggol,2021,9,29,    25.2,    18.0,    19.0,    19.0,-,-,-,-,-
Punggol,2021,9,30,    28.4,     8.0,    11.4,    15.2,-,-,-,-,-
