Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2021,8,1,    24.0,    15.6,    19.4,    23.8,-,-,-,-,-
Punggol,2021,8,2,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,8,3,     2.6,     1.0,     1.8,     2.4,-,-,-,-,-
Punggol,2021,8,4,    12.2,    10.2,    12.2,    12.2,-,-,-,-,-
Punggol,2021,8,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,8,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,8,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,8,8,     0.4,     0.4,     0.4,     0.4,-,-,-,-,-
Punggol,2021,8,9,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2021,8,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,8,11,    18.0,    17.8,    17.8,    17.8,-,-,-,-,-
Punggol,2021,8,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,8,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,8,14,     3.0,     2.0,     2.2,     2.4,-,-,-,-,-
Punggol,2021,8,15,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Punggol,2021,8,16,     0.4,     0.4,     0.6,     0.8,-,-,-,-,-
Punggol,2021,8,17,     5.8,     1.8,     3.4,     4.6,-,-,-,-,-
Punggol,2021,8,18,     0.4,     0.2,     0.2,     0.4,-,-,-,-,-
Punggol,2021,8,19,    22.2,     4.0,     6.0,    12.0,-,-,-,-,-
Punggol,2021,8,20,    79.4,    27.0,    41.2,    62.8,-,-,-,-,-
Punggol,2021,8,21,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2021,8,22,     4.0,     1.6,     2.6,     3.8,-,-,-,-,-
Punggol,2021,8,23,    11.0,     9.2,    11.0,    11.0,-,-,-,-,-
Punggol,2021,8,24,    30.8,    10.6,    18.2,    23.0,-,-,-,-,-
Punggol,2021,8,25,     5.2,     4.2,     4.2,     5.2,-,-,-,-,-
Punggol,2021,8,26,     0.6,     0.4,     0.6,     0.6,-,-,-,-,-
Punggol,2021,8,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,8,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2021,8,29,    19.4,    12.2,    12.6,    13.2,-,-,-,-,-
Punggol,2021,8,30,    62.0,    29.6,    49.2,    58.6,-,-,-,-,-
Punggol,2021,8,31,     2.8,     1.8,     2.4,     2.8,-,-,-,-,-
