Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2021,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,2,     2.6,     0.8,     1.4,     1.6,-,-,-,-,-
Choa Chu Kang (Central),2021,12,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,7,-,-,-,-,-,-,-,-,-
Choa Chu Kang (Central),2021,12,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,10,-,-,-,-,-,-,-,-,-
Choa Chu Kang (Central),2021,12,11,    15.2,-,-,-,-,-,-,-,-
Choa Chu Kang (Central),2021,12,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,15,     1.2,     1.0,     1.2,     1.2,-,-,-,-,-
Choa Chu Kang (Central),2021,12,16,     1.0,     1.0,     1.0,     1.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,17,    37.2,    16.0,    17.0,    20.6,-,-,-,-,-
Choa Chu Kang (Central),2021,12,18,    11.4,    10.0,    10.4,    10.4,-,-,-,-,-
Choa Chu Kang (Central),2021,12,19,    13.4,     5.8,     7.2,    10.2,-,-,-,-,-
Choa Chu Kang (Central),2021,12,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,24,    27.2,    18.6,    23.4,    25.4,-,-,-,-,-
Choa Chu Kang (Central),2021,12,25,    28.8,    22.4,    23.8,    24.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,26,     1.0,     0.4,     0.4,     0.6,-,-,-,-,-
Choa Chu Kang (Central),2021,12,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Choa Chu Kang (Central),2021,12,29,     2.4,     1.2,     1.4,     1.4,-,-,-,-,-
Choa Chu Kang (Central),2021,12,30,    40.0,    19.4,    19.6,    19.8,-,-,-,-,-
Choa Chu Kang (Central),2021,12,31,    31.2,     8.4,    15.2,    23.4,-,-,-,-,-
