Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2022,5,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,2,     2.2,     0.8,     1.0,     1.8,-,-,-,-,-
Punggol,2022,5,3,     1.6,     1.0,     1.4,     1.6,-,-,-,-,-
Punggol,2022,5,4,    26.4,    10.8,    15.2,    24.8,-,-,-,-,-
Punggol,2022,5,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,7,    13.8,     5.2,     5.4,     5.6,-,-,-,-,-
Punggol,2022,5,8,     2.6,     1.4,     1.4,     2.0,-,-,-,-,-
Punggol,2022,5,9,    24.6,    17.8,    24.2,    24.6,-,-,-,-,-
Punggol,2022,5,10,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,11,    50.0,    24.2,    38.6,    43.8,-,-,-,-,-
Punggol,2022,5,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,14,     0.6,     0.2,     0.4,     0.4,-,-,-,-,-
Punggol,2022,5,15,     7.2,     7.2,     7.2,     7.2,-,-,-,-,-
Punggol,2022,5,16,    18.0,    16.6,    17.0,    17.8,-,-,-,-,-
Punggol,2022,5,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,19,     8.0,     6.2,     6.8,     6.8,-,-,-,-,-
Punggol,2022,5,20,    50.4,    40.0,    49.0,    50.4,-,-,-,-,-
Punggol,2022,5,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,23,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2022,5,24,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,25,    30.6,    22.8,    26.8,    28.6,-,-,-,-,-
Punggol,2022,5,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Punggol,2022,5,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Punggol,2022,5,31,     4.8,     4.0,     4.6,     4.8,-,-,-,-,-
