Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Simei,2021,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,2,    11.2,     7.6,     8.0,     9.6,-,-,-,-,-
Simei,2021,12,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,10,    13.0,     7.0,     8.6,    10.2,-,-,-,-,-
Simei,2021,12,11,    19.0,     9.0,    15.6,    17.4,-,-,-,-,-
Simei,2021,12,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,15,     2.4,     2.4,     2.4,     2.4,-,-,-,-,-
Simei,2021,12,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,17,    13.6,     3.6,     5.0,     7.0,-,-,-,-,-
Simei,2021,12,18,    19.4,    16.8,    18.4,    19.0,-,-,-,-,-
Simei,2021,12,19,    14.8,     9.6,    11.2,    13.0,-,-,-,-,-
Simei,2021,12,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,21,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Simei,2021,12,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,23,     7.4,     7.4,     7.4,     7.4,-,-,-,-,-
Simei,2021,12,24,    18.8,    16.2,    17.8,    18.8,-,-,-,-,-
Simei,2021,12,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,26,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,29,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,30,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Simei,2021,12,31,    46.8,    23.0,    27.4,    30.2,-,-,-,-,-
